datetime,sea_high,salt,wind_speed,wind_dir,temp,pressure,sea_speed,sea_dir_i,sea_dir_s,sea_temp,can_sail
2025-04-07 19:00,23.5,34.01,1.88,207.4,12.4,1013.46,4.55,258.5,µ¿,12.885,0
2025-04-07 19:10,22.9,34.03,2.38,181.6,12.48,1013.34,3.45,289,µ¿³²µ¿,12.875,0
2025-04-07 19:20,21.5,34.03,2.01,176.9,12.48,1013.48,1.2,164.5,³²µ¿,12.89,0
2025-04-07 19:30,23.1,34.01,2.3,186.5,12.4,1013.56,3.7,236,µ¿³²µ¿,12.875,0
2025-04-07 19:40,24.6,34.02,1.59,202,12.36,1013.45,2.65,204,µ¿³²µ¿,12.88,0
2025-04-07 19:50,23.3,34.04,0.74,236.4,12.22,1013.32,2.1,235.5,µ¿³²µ¿,12.895,0
2025-04-07 20:00,23.3,34.07,0.58,216.5,12.19,1013.3,2.65,204.5,³²µ¿,12.905,0
2025-04-07 20:10,23,34.02,0.25,183.8,12.05,1013.3,2.75,285,³²µ¿,12.895,0
2025-04-07 20:20,24.9,34,0.62,231.2,12.07,1013.3,4.3,225.5,³²µ¿,12.895,0
2025-04-07 20:30,25.3,34.02,0.15,145.8,11.93,1013.3,1,262,³²µ¿,12.9,0
2025-04-07 20:40,25.6,34.02,0.53,212.9,11.81,1013.36,2.65,232,³²µ¿,12.905,0
2025-04-07 20:50,24.9,34.04,0.76,103.8,11.56,1013.34,1.95,311,³²³²µ¿,12.905,0
2025-04-07 21:00,24.2,34.01,1.06,211.2,11.27,1013.45,3.85,284.5,³²³²µ¿,12.915,0
2025-04-07 21:10,24.6,34,1.34,184.5,11.23,1013.46,3.3,311.5,³²³²µ¿,12.915,0
2025-04-07 21:20,25,34,1.16,208.8,11.36,1013.33,2.3,216,³²³²µ¿,12.885,0
2025-04-07 21:30,25.2,34,0.85,222.4,11.1,1013.31,3,119.5,³²³²µ¿,12.915,0
2025-04-07 21:40,27,34,0.44,225.3,10.93,1013.3,1.8,177,³²³²µ¿,12.895,0
2025-04-07 21:50,25.1,34,0.52,221.9,10.9,1013.3,3.35,212,³²³²µ¿,12.9,0
2025-04-07 22:00,26.7,34,0.6,250,10.83,1013.27,1.45,287,³²,12.9,0
2025-04-07 22:10,24.3,34,0.82,270.2,10.8,1013.17,2.15,129,³²,12.9,0
2025-04-07 22:20,23.9,34,0.43,212.4,10.98,1013.04,2.65,261.5,³²,12.875,0
2025-04-07 22:30,24.7,34,0.36,275.6,11.08,1012.96,2.15,97,³²,12.875,0
2025-04-07 22:40,25.5,34,0.65,274.7,11.64,1012.83,5.3,110.5,³²,12.89,0
2025-04-07 22:50,26.6,34,0.69,256,12.36,1012.8,2.35,117.5,³²³²¼­,12.885,0
2025-04-07 23:00,25.1,34,0.61,228.1,12.54,1012.64,2.15,275,³²³²¼­,12.865,0
2025-04-07 23:10,24.4,34,0.24,201.9,12.67,1012.45,2.05,226,³²,12.88,0
2025-04-07 23:20,24.6,34,0.74,265.2,12.67,1012.32,4.1,128.5,³²³²¼­,12.87,0
2025-04-07 23:30,25.1,34,0.69,262.3,12.5,1012.16,3.5,124,³²¼­,12.875,0
2025-04-07 23:40,25.8,34,0.88,318.9,12.54,1012.07,2.1,187.5,¼­³²¼­,12.86,0
2025-04-07 23:50,25.8,34,0.44,249.4,12.89,1012,1.25,88.5,³²³²¼­,12.875,0
2025-04-08 0:00,25.4,34,1.84,239.7,13.33,1011.98,4,157.5,³²³²¼­,12.885,0
2025-04-08 0:10,25,34,1.53,230.2,13.88,1011.97,2.9,263,³²³²¼­,12.875,0
2025-04-08 0:20,24.4,34,0.65,292.1,13.28,1011.79,1.9,95.5,¼­³²¼­,12.88,0
2025-04-08 0:30,25,34,1.17,348.3,12.93,1011.62,2.4,152,¼­,12.87,0
2025-04-08 0:40,24.7,34,0.79,310.4,13.01,1011.49,1.8,79.5,¼­,12.865,0
2025-04-08 0:50,24.8,34,0.37,169.9,12.78,1011.38,1.65,95.5,ºÏ¼­,12.86,0
2025-04-08 1:00,23.8,34,0.41,180.8,12.88,1011.18,3.75,242,ºÏ¼­,12.875,0
2025-04-08 1:10,24,34,0.58,201.1,12.71,1011,2.55,212.5,ºÏ¼­,12.895,0
2025-04-08 1:20,22.7,34,1.17,250.5,12.6,1010.95,2.65,297.5,ºÏºÏ¼­,12.865,0
2025-04-08 1:30,23.6,34,1.39,212,12.53,1010.72,2.55,150.5,ºÏºÏ¼­,12.87,0
2025-04-08 1:40,23,34,2.04,285.4,12.43,1010.59,1.85,134.5,ºÏºÏ¼­,12.86,0
2025-04-08 1:50,21.3,34,1.84,133.3,13.26,1010.49,1.9,175,ºÏºÏ¼­,11.65,0
2025-04-08 2:00,21.6,34,1.17,71,13.62,1010.38,2.7,177,ºÏºÏ¼­,11.685,0
2025-04-08 2:10,22.3,34,3.7,174.7,14.94,1010.04,1.85,226.5,ºÏ¼­,11.66,0
2025-04-08 2:20,21.3,34,7.34,202.2,16.66,1009.61,4,60.5,ºÏºÏ¼­,11.655,0
2025-04-08 2:30,20.8,34,8.89,199.3,17.32,1009.45,4.95,16,ºÏºÏ¼­,11.72,0
2025-04-08 2:40,21.1,34,5.82,185.8,16.73,1009.56,9.25,6.5,ºÏºÏ¼­,11.615,0
2025-04-08 2:50,20.6,34,7.18,192.8,17.05,1009.3,5.9,17,ºÏ,11.55,0
2025-04-08 3:00,19.4,34,5.16,159.6,15.37,1009.28,6.25,178,ºÏºÏ¼­,11.455,0
2025-04-08 3:10,16.8,34,5.14,174.3,16.3,1009.14,2.1,340.5,ºÏºÏ¼­,11.465,0
2025-04-08 3:20,17.6,34,5.16,168.3,15.96,1009.08,1.2,141.5,ºÏºÏ¼­,11.355,0
2025-04-08 3:30,19.5,34,4.57,170.4,16.43,1008.97,3.4,250.5,ºÏºÏ¼­,11.39,0
2025-04-08 3:40,18.4,34,5.1,188.8,16.92,1008.79,3.15,283,ºÏºÏ¼­,11.315,0
2025-04-08 3:50,16.9,34,4.16,203.4,17.35,1008.73,6.25,294.5,ºÏ,11.27,0
2025-04-08 4:00,15.9,34,6.32,204.5,17.84,1008.42,7.55,312,ºÏ,11.27,0
2025-04-08 4:10,16.3,34,6.45,196.2,17.98,1008.17,5,291,ºÏ,11.35,0
2025-04-08 4:20,16.3,34,6.53,209.9,18.18,1008.01,4.35,258.5,ºÏ,11.255,0
2025-04-08 4:30,15.9,34,4.5,196.4,17.51,1008.23,3.05,224.5,ºÏ,11.31,0
2025-04-08 4:40,14.8,34,6.5,196,18.19,1008.1,2.25,330,ºÏ,11.32,0
2025-04-08 4:50,15.1,34,4.9,200.2,18.02,1008.18,3.4,18,ºÏºÏµ¿,11.315,0
2025-04-08 5:00,14.3,34,3.09,196.3,18.44,1008.44,4.45,322,ºÏ,11.45,0
2025-04-08 5:10,12.1,34,1.93,217,18.27,1008.64,8.65,341,ºÏ,11.485,0
2025-04-08 5:20,12.1,34,1.58,113.7,17.86,1008.72,5.7,326.5,ºÏ,11.56,0
2025-04-08 5:30,12.3,34,2.25,102.1,17.71,1008.9,3.75,316,ºÏ,11.425,0
2025-04-08 5:40,12.9,34,1.9,230,17.95,1008.93,6.4,306,ºÏ,11.47,0
2025-04-08 5:50,12,34,3.94,271.2,17.67,1008.99,6.25,321,ºÏºÏ¼­,11.46,0
2025-04-08 6:00,10.6,34,4.69,277.5,17.75,1009.03,13.1,318.5,ºÏ,11.535,0
2025-04-08 6:10,10.9,34,4.02,281.1,17.64,1009.15,13.45,329.5,ºÏ,11.455,0
2025-04-08 6:20,10.7,34,2.89,282.4,17.48,1009.27,3.95,323,ºÏ,11.545,0
2025-04-08 6:30,10.3,34,3.55,264.4,17.23,1009.49,4.75,352,³²µ¿,11.47,0
2025-04-08 6:40,9.8,34,3.76,267.4,17.32,1009.59,3.15,256.5,³²¼­,11.535,0
2025-04-08 6:50,10.3,34,4.65,251.4,17.07,1009.69,4.3,94.5,³²¼­,11.52,0
2025-04-08 7:00,10.6,34,3.49,249.9,16.96,1009.87,4.85,78,³²³²¼­,11.625,0
2025-04-08 7:10,9.2,34,4.45,242.3,16.96,1009.87,6.4,112.5,³²¼­,11.66,0
2025-04-08 7:20,9.7,34,4.19,235,16.91,1010.02,6.7,176,³²³²¼­,11.79,0
2025-04-08 7:30,9,34,3.74,246.7,16.88,1010.2,7.1,306.5,³²,12.035,0
2025-04-08 7:40,9.1,34,3.35,245.8,17,1010.36,1.75,182.5,³²³²¼­,12.245,0
2025-04-08 7:50,9.8,34,4.35,232.5,17.02,1010.27,1.85,200,³²,12.445,0
2025-04-08 8:00,9,34,2.74,245,17.05,1010.33,2.45,166,³²,12.785,0
2025-04-08 8:10,10.3,34,2.31,234.1,17.33,1010.4,1.45,324,³²³²¼­,13.375,0
2025-04-08 8:20,10.6,34,3.06,261.4,17.33,1010.39,1.65,66.5,³²,13.915,0
2025-04-08 8:30,11,34,4.11,268.9,17.22,1010.38,2.9,252,³²,14.46,0
2025-04-08 8:40,11.4,34,3.07,248.4,17.29,1010.42,3.6,309.5,³²,14.965,0
2025-04-08 8:50,11.6,34,4.29,232,17.14,1010.36,3.25,270,³²,14.86,0
2025-04-08 9:00,12.3,34,5.39,231.9,17.15,1010.28,10.15,246,³²,14.79,0
2025-04-08 9:10,12.4,34,5.11,234.7,17.23,1010.26,16.1,64.5,³²,14.405,0
2025-04-08 9:20,12.9,34,6.22,241.5,17.64,1010.04,30.8,109,³²,14.24,0
2025-04-08 9:30,12.7,34,6.72,242.7,17.76,1009.91,9.7,163,³²,14.55,0
2025-04-08 9:40,14.7,34,7.19,238.9,17.83,1009.79,18.6,217,³²,15.585,0
2025-04-08 9:50,14.1,34.01,6.39,244.8,18.21,1009.83,5.45,206,³²,12.285,0
2025-04-08 10:00,14.9,34,5.9,243.4,18.52,1009.82,7.2,105.5,³²,11.415,0
2025-04-08 10:10,17.3,34,6.92,237,18.53,1009.84,7.15,120.5,³²,11.4,0
2025-04-08 10:20,16.6,34,5.48,240.3,18.67,1009.91,5.95,109,³²,11.42,0
2025-04-08 10:30,17.1,34,3.59,250.7,19.23,1009.94,6.65,126.5,³²,11.435,0
2025-04-08 10:40,18.8,34,3.21,281.2,19.49,1009.93,4.55,149.5,³²,11.46,0
2025-04-08 10:50,18,34,3.77,265.1,19.68,1009.87,3.45,115,³²,11.475,0
2025-04-08 11:00,18,34,5.22,250.1,19.98,1009.73,5.55,134.5,³²,11.485,0
2025-04-08 11:10,18.9,34,3.85,274.6,20.17,1009.78,6.6,135.5,³²,11.52,0
2025-04-08 11:20,20.6,34,3.9,288,20.65,1009.61,5.35,161.5,³²,11.515,0
2025-04-08 11:30,20.3,34,4.05,253.6,20.5,1009.44,6.65,144.5,³²,11.525,0
2025-04-08 11:40,21,34,3.19,173,20.3,1009.51,6.5,142,³²,11.54,0
2025-04-08 11:50,20.4,34,1.97,60.3,18.93,1009.59,8.25,140,³²,11.565,0
2025-04-08 12:00,20,34,5.45,43.8,18.35,1009.3,7.35,167.5,³²,11.56,0
2025-04-08 12:10,22,34,6.01,31.6,17.76,1009.29,5.95,171,³²,11.585,0
2025-04-08 12:20,22.5,34,6.24,30.5,17.74,1009.38,5.25,175.5,³²,11.615,0
2025-04-08 12:30,22.2,34.01,6.95,41.7,17.33,1009.39,4.65,152.5,³²³²¼­,11.605,0
2025-04-08 12:40,21.3,34,6.54,42.8,17.5,1009.45,5.5,177,³²,11.58,0
2025-04-08 12:50,24.2,34,5.53,31.8,17.78,1009.69,5.2,171.5,³²,11.63,0
2025-04-08 13:00,24.2,34,6.23,27.6,17.7,1009.75,5.75,171,³²µ¿,11.66,0
2025-04-08 13:10,23.1,34,5.81,30.6,17.09,1009.91,5.9,186,ºÏ¼­,11.68,0
2025-04-08 13:20,23.7,34.04,6.44,36.6,17.14,1010,6.65,200,ºÏµ¿,11.68,0
2025-04-08 13:30,23.5,34.02,7.52,27.2,16.96,1010.19,5.85,188.5,ºÏºÏ¼­,11.67,0
2025-04-08 13:40,23.1,34.01,7.74,30.8,16.72,1010.27,6.1,206,ºÏ,11.65,0
2025-04-08 13:50,24.1,34,6.58,26.1,16.51,1010.48,3.3,242,ºÏºÏ¼­,11.655,0
2025-04-08 14:00,24.1,34,6.2,50.1,16.77,1010.73,7.65,209.5,ºÏ,11.68,0
2025-04-08 14:10,23.3,34,6.12,17,16.68,1010.84,8.3,225.5,ºÏºÏµ¿,11.68,0
2025-04-08 14:20,24.2,34,6.84,18.6,16.42,1011,9.6,240.5,ºÏ,11.685,0
2025-04-08 14:30,23.9,34,7.44,90.8,15.92,1011.08,10.2,246.5,ºÏ,11.79,0
2025-04-08 14:40,22.9,34,7.22,18.9,15.39,1011.31,10.05,252,ºÏ,11.87,0
2025-04-08 14:50,23.4,34,5.94,16.8,15.19,1011.51,8.45,252,ºÏ,11.915,0
2025-04-08 15:00,23.3,34,6.37,57.9,14.89,1011.59,9,268.5,ºÏºÏ¼­,12.01,0
2025-04-08 15:10,23.5,34,8.08,24.2,14.34,1011.5,8.65,284,ºÏ,12.155,0
2025-04-08 15:20,22.6,34,7.56,18.8,14.13,1011.56,11.15,282,ºÏ,12.2,0
2025-04-08 15:30,23.7,34,7.29,22.1,14.09,1011.59,10.1,281,ºÏ,12.16,0
2025-04-08 15:40,22.8,34,7.38,19.7,14.07,1011.59,11.45,284,ºÏºÏµ¿,12.165,0
2025-04-08 15:50,23.1,34,5.26,26.4,13.92,1011.89,11,280,ºÏºÏµ¿,12.1,0
2025-04-08 16:00,23.2,33.96,5.16,31.3,13.86,1012.03,14.3,296.5,ºÏ,12.12,0
2025-04-08 16:10,23.3,33.96,5.77,34.9,13.64,1012.08,15.15,313.5,ºÏºÏµ¿,12.155,0
2025-04-08 16:20,22.9,34,5.39,33.7,13.61,1012.16,18.4,315.5,ºÏºÏµ¿,12.125,0
2025-04-08 16:30,22.6,33.99,4.91,24.8,13.68,1012.28,16.55,312.5,ºÏµ¿,12.075,0
2025-04-08 16:40,22.8,33.98,4.84,55.6,13.62,1012.37,18.35,324.5,ºÏºÏµ¿,12.065,0
2025-04-08 16:50,21.8,33.99,4.89,22.3,13.5,1012.53,21.7,326.5,ºÏµ¿,12.095,0
2025-04-08 17:00,22.6,33.95,5.4,46.8,13.28,1012.59,22,330.5,ºÏµ¿,12.115,0
2025-04-08 17:10,22.9,33.96,4.52,53.1,13.28,1012.7,25.95,337,ºÏºÏµ¿,12.165,0
2025-04-08 17:20,20.5,33.94,4.33,78.3,13.31,1012.85,26.25,337,ºÏºÏµ¿,12.205,0
2025-04-08 17:30,22.9,33.98,3.43,46.7,13.33,1012.93,24.05,331,ºÏºÏµ¿,12.185,0
2025-04-08 17:40,22.4,33.97,2.72,152.3,13.32,1013,22.2,334.5,ºÏºÏµ¿,12.17,0
2025-04-08 17:50,21.9,33.99,3.88,15.2,13.29,1013,24.6,338.5,ºÏºÏµ¿,12.195,0
2025-04-08 18:00,21.2,34,2.69,209.7,13.2,1013.19,26.1,335,ºÏºÏµ¿,12.24,0
2025-04-08 18:10,22.5,34,2.91,141.5,13.13,1013.3,28.25,337.5,ºÏµ¿,12.285,0
2025-04-08 18:20,21.4,34,1.97,175.6,12.99,1013.3,26.8,339.5,ºÏµ¿,12.315,0
2025-04-08 18:30,21.7,34,1.52,212.1,12.77,1013.4,31.75,338.5,ºÏµ¿,12.29,0
2025-04-08 18:40,21.1,34,2.31,179,12.55,1013.56,28.65,337,µ¿ºÏµ¿,12.28,0
2025-04-08 18:50,21.3,34,2.06,175.6,12.37,1013.68,30.45,336.5,µ¿,12.29,0
2025-04-08 19:00,20.8,34,2.12,315.7,12.2,1013.78,29.35,339.5,ºÏµ¿,12.29,0
2025-04-08 19:10,20.3,34,2.27,341.4,12.03,1013.89,29.5,342,µ¿ºÏµ¿,12.24,0
2025-04-08 19:20,21.1,34,2.04,336,11.91,1014.13,27.35,345.5,µ¿³²µ¿,12.205,0
2025-04-08 19:30,21.6,34,1.76,329.3,11.8,1014.44,29.2,345.5,³²µ¿,12.24,0
2025-04-08 19:40,22.1,34,1.32,320.4,11.76,1014.61,28.5,348,ºÏ¼­,12.235,0
2025-04-08 19:50,21.9,34,1.43,340.9,11.58,1014.79,25.5,351,ºÏµ¿,12.175,0
2025-04-08 20:00,20.7,34,1.73,339.4,11.44,1014.87,25.45,349.5,³²µ¿,12.14,0
2025-04-08 20:10,21.5,34,1.51,325.9,11.38,1015.07,22.75,346.5,ºÏºÏ¼­,12.115,0
2025-04-08 20:20,21.5,34,1.22,314.3,11.3,1015.4,21.55,349.5,³²³²µ¿,12.06,0
2025-04-08 20:30,21.8,34,1.15,299.3,11.09,1015.68,18.2,347.5,³²³²µ¿,12.02,0
2025-04-08 20:40,22.9,34,1.58,245.2,10.32,1015.67,17.8,352,³²,11.985,0
2025-04-08 20:50,23.2,34,1.35,316.7,10.04,1015.7,10.7,186.5,ºÏ¼­,11.955,0
2025-04-08 21:00,23.8,34,1.61,336.8,9.93,1015.7,10.1,23,¼­ºÏ¼­,11.925,0
2025-04-08 21:10,22.5,34,1.31,332.4,9.89,1015.7,9.95,28.5,¼­ºÏ¼­,11.875,0
2025-04-08 21:20,22.7,34,1.21,322.9,10.08,1015.7,10.45,38.5,¼­ºÏ¼­,11.85,0
2025-04-08 21:30,23.8,34,1.25,309.8,10.3,1015.7,10.35,46.5,³²,11.84,0
2025-04-08 21:40,23.9,34,1.7,302.6,10.46,1015.7,9.4,44,³²,11.83,0
2025-04-08 21:50,24.4,34,1.95,297,10.39,1015.79,8.35,63.5,³²,11.81,0
2025-04-08 22:00,24.2,34,1.46,307.6,10.23,1015.81,8.25,57.5,³²,11.8,0
2025-04-08 22:10,24,34,2.21,307.3,10.3,1015.8,7.95,77,³²,11.735,0
2025-04-08 22:20,24.1,34,2.56,308,10.3,1015.78,9.25,87.5,³²,11.72,0
2025-04-08 22:30,23.7,34,2.2,299.4,10.3,1015.7,11.75,87.5,¼­ºÏ¼­,11.705,0
2025-04-08 22:40,25.5,34,2.12,297.4,10.21,1015.7,11.7,104,³²,11.7,0
2025-04-08 22:50,25.9,34,2.1,310.1,10.1,1015.7,11.8,105,¼­ºÏ¼­,11.675,0
2025-04-08 23:00,25.5,34,1.2,293.5,10.18,1015.7,14.4,104.5,¼­ºÏ¼­,11.685,0
2025-04-08 23:10,25.1,34,1.34,268.7,9.23,1015.76,13.35,110.5,¼­ºÏ¼­,11.66,0
2025-04-08 23:20,24.7,34,1.12,268.3,9.51,1015.85,15.2,113.5,¼­ºÏ¼­,11.65,0
2025-04-08 23:30,25.5,34,1.03,270,9.29,1015.85,16.45,118,¼­ºÏ¼­,11.65,0
2025-04-08 23:40,26.3,34,0.33,224.1,9.01,1015.8,14.4,119,¼­ºÏ¼­,11.655,0
2025-04-08 23:50,23.2,34,0.66,208,8.76,1015.9,15.15,117.5,³²,11.635,0
2025-04-09 0:00,25,34,0.61,264.3,8.32,1015.73,15.3,125.5,³²,11.64,0
2025-04-09 0:10,26.1,34,1.13,270,8.11,1015.7,15.15,126,¼­ºÏ¼­,11.63,0
2025-04-09 0:20,26.9,34,0.67,268.6,8.08,1015.7,16.2,126.5,³²,11.615,0
2025-04-09 0:30,25.4,34,0.4,227.3,8.14,1015.7,14.6,124,³²³²¼­,11.65,0
2025-04-09 0:40,25.9,34,0.32,290.8,8.09,1015.7,15.25,123.5,³²,11.62,0
2025-04-09 0:50,25.1,34,0.71,242.8,7.73,1015.69,15.15,128,³²¼­,11.61,0
2025-04-09 1:00,25.4,34,0.14,83.3,7.74,1015.27,14.05,121,³²¼­,11.65,0
2025-04-09 1:10,25.2,34,0.78,256,7.65,1015.24,13.75,119,¼­³²¼­,11.685,0
2025-04-09 1:20,24.4,34,1.98,252.1,7.33,1015.3,14.9,110,³²,11.65,0
2025-04-09 1:30,24.1,34,1.93,253.3,7.6,1015.3,13.7,110,¼­³²¼­,11.695,0
2025-04-09 1:40,25.2,34,0.85,243.8,7.88,1015.21,14.45,110.5,¼­ºÏ¼­,11.685,0
2025-04-09 1:50,22.9,34,0.56,320.4,7.79,1015.03,11.1,109,ºÏ¼­,11.715,0
2025-04-09 2:00,22.6,34,0.84,269.2,7.07,1014.94,10.55,95,ºÏºÏ¼­,11.695,0
2025-04-09 2:10,23.9,34,0.21,208.6,6.91,1014.83,11.25,110.5,ºÏºÏ¼­,11.71,0
2025-04-09 2:20,24,34,0.47,157.6,7.18,1014.67,10.45,92,ºÏºÏ¼­,11.7,0
2025-04-09 2:30,23.2,34,0.23,136.7,6.84,1014.48,10.55,102,ºÏ¼­,11.74,0
2025-04-09 2:40,23.2,34,0.37,227.2,7.05,1014.3,8.8,95,ºÏºÏ¼­,11.725,0
2025-04-09 2:50,21.2,34,1.27,264.1,6.47,1014.11,7.95,97.5,ºÏºÏ¼­,11.715,0
2025-04-09 3:00,21.9,34,1.99,253.2,6.43,1014.07,7.9,95,ºÏºÏ¼­,11.72,0
2025-04-09 3:10,21.2,34,1.57,256.1,6.9,1013.93,7.65,82,ºÏºÏ¼­,11.74,0
2025-04-09 3:20,20.7,34,1.19,261.5,6.77,1013.96,5.95,87,ºÏ,11.705,0
2025-04-09 3:30,21,34,1.25,263,6.24,1013.9,5.85,58,ºÏºÏ¼­,11.685,0
2025-04-09 3:40,20.8,34,1.15,261,6.08,1013.81,6.95,60,ºÏ¼­,11.675,0
2025-04-09 3:50,20.3,34,0.33,167.7,6.01,1013.82,6.1,49.5,ºÏºÏ¼­,11.67,0
2025-04-09 4:00,19,34,0.16,93.6,6.34,1013.68,7.3,62.5,ºÏºÏ¼­,11.665,0
2025-04-09 4:10,18.8,34,0.82,280.9,6.57,1013.68,7.5,49.5,ºÏ¼­,11.69,0
2025-04-09 4:20,18.2,34,0.53,270.3,6.05,1013.69,8.05,43,ºÏºÏ¼­,11.695,0
2025-04-09 4:30,17.3,34,0.9,263.5,6.01,1013.66,8.55,40,ºÏºÏ¼­,11.69,0
2025-04-09 4:40,19.2,34,1.1,261.1,6.07,1013.77,8.7,32,ºÏºÏ¼­,11.69,0
2025-04-09 4:50,17.5,34,1.6,260.5,6,1013.79,9.6,30.5,ºÏºÏ¼­,11.705,0
2025-04-09 5:00,16.1,34,1.63,256.7,5.66,1013.87,10.2,30.5,ºÏºÏ¼­,11.705,0
2025-04-09 5:10,15.2,34,1.33,260.8,5.76,1013.99,9.05,14,ºÏºÏ¼­,11.695,0
2025-04-09 5:20,15.5,34,0.89,281.4,5.64,1014.1,9.2,10.5,ºÏºÏ¼­,11.68,0
2025-04-09 5:30,15.4,34,0.97,287.6,6.3,1014.06,16.4,9,ºÏºÏ¼­,11.655,0
2025-04-09 5:40,13,34,0.59,286.4,5.94,1013.97,19.9,182.5,ºÏºÏ¼­,11.715,0
2025-04-09 5:50,13.6,34,0.94,269.6,6.27,1013.92,18.5,7,ºÏºÏ¼­,11.7,0
2025-04-09 6:00,12.2,34,0.05,55.7,6.2,1013.93,17.2,8,ºÏºÏ¼­,11.69,0
2025-04-09 6:10,13,34,0.74,300.8,7.01,1013.96,23.9,181,ºÏºÏ¼­,11.855,0
2025-04-09 6:20,11.9,34,1.17,259.9,6.31,1014.15,23,180,ºÏ¼­,11.995,0
2025-04-09 6:30,11.2,34,1.46,260,6.18,1014.1,23.15,179,ºÏºÏ¼­,11.97,0
2025-04-09 6:40,11.3,34,1.81,259,6.54,1014.15,23.7,354,ºÏ,12.03,0
2025-04-09 6:50,13,34,1.46,256.8,7.45,1014.15,17.45,178,ºÏ¼­,11.92,0
2025-04-09 7:00,10.2,34,0.97,249,7.57,1014.02,19.35,360,ºÏ,11.97,0
2025-04-09 7:10,9.7,34,0.4,232.4,7.81,1014.1,18.65,3,ºÏºÏ¼­,12.005,0
2025-04-09 7:20,9.3,34,1.11,234.4,8.34,1014.04,19.9,356.5,ºÏ¼­,12,0
2025-04-09 7:30,10.6,34,1.41,236.6,8.36,1014.22,22.6,352.5,ºÏµ¿,12.04,0
2025-04-09 7:40,11,34,0.63,273.8,8.88,1014.39,22.55,177.5,¼­,12.05,0
2025-04-09 7:50,10.8,34,0.19,171.8,9.67,1014.5,22.25,347,ºÏ,12.085,0
2025-04-09 8:00,9,34,0.86,176.3,10.58,1014.5,23.85,348,ºÏºÏµ¿,12.14,0
2025-04-09 8:10,10.3,34,2.08,192.5,10.55,1014.57,23.4,346.5,ºÏ¼­,12.165,0
2025-04-09 8:20,9.8,34,2.75,184.6,10.95,1014.67,22,345,ºÏ¼­,12.18,0
2025-04-09 8:30,9.8,34,3.62,185.5,11.54,1014.78,21.7,346.5,¼­,12.195,0
2025-04-09 8:40,8.1,34,3.6,192.4,11.7,1014.8,20.9,344,³²µ¿,12.16,0
2025-04-09 8:50,9.7,34,3.53,185.5,11.69,1014.78,19.3,346,³²¼­,12.17,0
2025-04-09 9:00,9.6,34,3.85,178.2,11.81,1014.62,15.8,341,³²³²¼­,12.15,0
2025-04-09 9:10,10.6,34,3.75,171,11.75,1014.6,14.45,340.5,³²³²¼­,12.14,0
2025-04-09 9:20,10.3,34,2.5,171.7,11.8,1014.65,12.55,346.5,³²,12.14,0
2025-04-09 9:30,11,34,2.18,160.8,12.22,1014.52,15.8,332,³²,12.1,0
2025-04-09 9:40,11.1,34,2.3,166.7,12.55,1014.5,18.25,333.5,³²³²µ¿,12.1,0
2025-04-09 9:50,11.8,34,3.55,161.8,12.66,1014.57,20.1,333.5,³²,12.1,0
2025-04-09 10:00,11.3,34,3.56,161.2,12.66,1014.68,22.9,337,³²³²¼­,12.1,0
2025-04-09 10:10,12.3,34,3.55,157,12.73,1014.55,25.6,337.5,³²,12.145,0
2025-04-09 10:20,11.9,34,3.36,150.9,13.05,1014.5,26,340.5,³²,12.145,0
2025-04-09 10:30,13.2,34,4.13,152.5,12.99,1014.43,26.3,340.5,³²³²µ¿,12.105,0
2025-04-09 10:40,14.5,34,4.02,148.7,13.25,1014.17,24.6,338,³²,12.035,0
2025-04-09 10:50,13.2,34,3.92,147,13.56,1014.01,25.25,341.5,³²,12.03,0
2025-04-09 11:00,15,34,4.22,140.5,13.48,1013.82,26.7,344,³²³²µ¿,12.06,0
2025-04-09 11:10,13.7,34,4.03,139.5,13.27,1013.7,28.35,346.5,³²,12.05,0
2025-04-09 11:20,15,34,3.59,140.1,13.49,1013.61,28.9,345.5,³²,12.05,0
2025-04-09 11:30,16.2,34,2.8,144.5,13.73,1013.54,30.3,347.5,³²,12.045,0
2025-04-09 11:40,15.6,34,3.15,156.9,13.3,1013.38,29.45,350,³²,12.02,0
2025-04-09 11:50,16,34,3.34,158.7,13.04,1013.24,30.3,345.5,³²,12.01,0
2025-04-09 12:00,16.4,34,3.37,161.3,12.83,1012.99,32.25,347.5,³²,12.01,0
2025-04-09 12:10,18,34,3.99,170.4,12.52,1012.94,29.95,347.5,³²³²¼­,12.01,0
2025-04-09 12:20,18.6,34,4.57,172.7,12.4,1012.73,31.4,350,³²,12.025,0
2025-04-09 12:30,18.8,34,5.08,173,12.31,1012.7,31.35,349,³²³²¼­,12.015,0
2025-04-09 12:40,18.5,34,4.47,171,12.34,1012.66,29.55,349.5,³²³²¼­,12.015,0
2025-04-09 12:50,18.4,34,4.15,166.6,12.29,1012.47,31.7,349,³²,12.03,0
2025-04-09 13:00,18.8,34,4.04,154,12.43,1012.25,33.85,352,³²³²¼­,12.08,0
2025-04-09 13:10,17.8,34,4.11,151.8,12.6,1012.01,34.95,355,³²³²¼­,12.175,0
2025-04-09 13:20,20.6,34,4.4,153.4,12.73,1011.8,37.05,354.5,³²³²¼­,12.235,0
2025-04-09 13:30,20.1,34,4.36,153.9,12.63,1011.74,37.05,353,³²¼­,12.265,0
2025-04-09 13:40,20.7,34,4.08,151.8,12.87,1011.5,38.9,353,³²¼­,12.28,0
